timestamp_shifted,endpoint_code,user_code,ip_code,timestamp,prev_timestamp
2026-01-05T23:52:59.260000Z,AUTH_ACTION_001,UUID_002293,IP_002226,2026-01-05 23:52:59.260000+00:00,
2026-01-05T23:52:59.269000Z,AUTH_ACTION_001,UUID_002293,IP_002226,2026-01-05 23:52:59.269000+00:00,2026-01-05 23:52:59.260000+00:00
2026-01-05T23:52:59.766000Z,AUTH_ACTION_002,UUID_002293,IP_002226,2026-01-05 23:52:59.766000+00:00,2026-01-05 23:52:59.269000+00:00
2026-01-05T23:52:59.767000Z,AUTH_ACTION_002,UUID_002293,IP_002226,2026-01-05 23:52:59.767000+00:00,2026-01-05 23:52:59.766000+00:00
2026-01-05T23:52:59.770000Z,AUTH_ACTION_002,UUID_002293,IP_002226,2026-01-05 23:52:59.770000+00:00,2026-01-05 23:52:59.767000+00:00
2026-01-05T23:52:59.980000Z,NOTIFICATIONS_001,UUID_002293,IP_000002,2026-01-05 23:52:59.980000+00:00,2026-01-05 23:52:59.770000+00:00
2026-01-05T23:53:00.107000Z,NOTIFICATIONS_001,UUID_002293,IP_000002,2026-01-05 23:53:00.107000+00:00,2026-01-05 23:52:59.980000+00:00
2026-01-05T23:53:00.336000Z,ACTIVITY_ADD_001,UUID_002293,IP_002226,2026-01-05 23:53:00.336000+00:00,2026-01-05 23:53:00.107000+00:00
2026-01-05T23:53:00.342000Z,ACTIVITY_ADD_001,UUID_002293,IP_002226,2026-01-05 23:53:00.342000+00:00,2026-01-05 23:53:00.336000+00:00
2026-01-05T23:53:00.343000Z,ACTIVITY_ADD_001,UUID_002293,IP_002226,2026-01-05 23:53:00.343000+00:00,2026-01-05 23:53:00.342000+00:00
2026-01-05T23:53:00.348000Z,ACTIVITY_ADD_001,UUID_002293,IP_002226,2026-01-05 23:53:00.348000+00:00,2026-01-05 23:53:00.343000+00:00
2026-01-05T23:53:00.349000Z,ACTIVITY_ADD_001,UUID_002293,IP_002226,2026-01-05 23:53:00.349000+00:00,2026-01-05 23:53:00.348000+00:00
2026-01-05T23:53:00.357000Z,ACTIVITY_ADD_001,UUID_002293,IP_002226,2026-01-05 23:53:00.357000+00:00,2026-01-05 23:53:00.349000+00:00
2026-01-05T23:53:00.358000Z,ACTIVITY_ADD_001,UUID_002293,IP_002226,2026-01-05 23:53:00.358000+00:00,2026-01-05 23:53:00.357000+00:00
2026-01-05T23:53:00.366000Z,ACTIVITY_ADD_001,UUID_002293,IP_002226,2026-01-05 23:53:00.366000+00:00,2026-01-05 23:53:00.358000+00:00
2026-01-05T23:53:00.475000Z,RESERVATION_SEARCH_001,UUID_002293,IP_002226,2026-01-05 23:53:00.475000+00:00,2026-01-05 23:53:00.366000+00:00
2026-01-05T23:53:00.475000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_002293,IP_002226,2026-01-05 23:53:00.475000+00:00,2026-01-05 23:53:00.475000+00:00
2026-01-05T23:53:00.477000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_002293,IP_002226,2026-01-05 23:53:00.477000+00:00,2026-01-05 23:53:00.475000+00:00
2026-01-05T23:53:00.480000Z,HANDBOOK_TRANSPORT_TYPES_001,UUID_002293,IP_002226,2026-01-05 23:53:00.480000+00:00,2026-01-05 23:53:00.477000+00:00
2026-01-05T23:53:00.481000Z,RESERVATION_SEARCH_001,UUID_002293,IP_002226,2026-01-05 23:53:00.481000+00:00,2026-01-05 23:53:00.480000+00:00
2026-01-05T23:53:00.494000Z,RESERVATION_SEARCH_001,UUID_002293,IP_002226,2026-01-05 23:53:00.494000+00:00,2026-01-05 23:53:00.481000+00:00
2026-01-05T23:53:00.538000Z,RESERVATION_OTHER_003,UUID_002293,IP_002226,2026-01-05 23:53:00.538000+00:00,2026-01-05 23:53:00.494000+00:00
2026-01-05T23:53:00.543000Z,RESERVATION_OTHER_003,UUID_002293,IP_002226,2026-01-05 23:53:00.543000+00:00,2026-01-05 23:53:00.538000+00:00
2026-01-05T23:53:00.544000Z,RESERVATION_OTHER_003,UUID_002293,IP_002226,2026-01-05 23:53:00.544000+00:00,2026-01-05 23:53:00.543000+00:00
2026-01-05T23:53:00.550000Z,RESERVATION_APP_001,UUID_002293,IP_002226,2026-01-05 23:53:00.550000+00:00,2026-01-05 23:53:00.544000+00:00
2026-01-05T23:53:00.554000Z,RESERVATION_OTHER_003,UUID_002293,IP_002226,2026-01-05 23:53:00.554000+00:00,2026-01-05 23:53:00.550000+00:00
2026-01-05T23:53:00.555000Z,RESERVATION_APP_001,UUID_002293,IP_002226,2026-01-05 23:53:00.555000+00:00,2026-01-05 23:53:00.554000+00:00
2026-01-05T23:53:00.556000Z,RESERVATION_APP_001,UUID_002293,IP_002226,2026-01-05 23:53:00.556000+00:00,2026-01-05 23:53:00.555000+00:00
2026-01-05T23:53:00.558000Z,RESERVATION_APP_001,UUID_002293,IP_002226,2026-01-05 23:53:00.558000+00:00,2026-01-05 23:53:00.556000+00:00
2026-01-05T23:53:01.214000Z,RESERVATION_SEARCH_001,UUID_002293,IP_002226,2026-01-05 23:53:01.214000+00:00,2026-01-05 23:53:00.558000+00:00
2026-01-05T23:53:01.370000Z,RESERVATION_SEARCH_001,UUID_002293,IP_002226,2026-01-05 23:53:01.370000+00:00,2026-01-05 23:53:01.214000+00:00
2026-01-05T23:53:01.371000Z,RESERVATION_SEARCH_001,UUID_002293,IP_002226,2026-01-05 23:53:01.371000+00:00,2026-01-05 23:53:01.370000+00:00
