timestamp_shifted,endpoint_code,user_code,ip_code,timestamp,prev_timestamp
2026-01-05T07:37:05.390000Z,AUTH_ACTION_001,UUID_002250,IP_000013,2026-01-05 07:37:05.390000+00:00,
2026-01-05T07:37:05.400000Z,AUTH_ACTION_001,UUID_002250,IP_000013,2026-01-05 07:37:05.400000+00:00,2026-01-05 07:37:05.390000+00:00
2026-01-05T07:37:05.720000Z,AUTH_ACTION_002,UUID_002250,IP_000013,2026-01-05 07:37:05.720000+00:00,2026-01-05 07:37:05.400000+00:00
2026-01-05T07:37:05.721000Z,AUTH_ACTION_002,UUID_002250,IP_000013,2026-01-05 07:37:05.721000+00:00,2026-01-05 07:37:05.720000+00:00
2026-01-05T07:37:05.724000Z,AUTH_ACTION_002,UUID_002250,IP_000013,2026-01-05 07:37:05.724000+00:00,2026-01-05 07:37:05.721000+00:00
2026-01-05T07:37:05.850000Z,ACTIVITY_ADD_001,UUID_002250,IP_000013,2026-01-05 07:37:05.850000+00:00,2026-01-05 07:37:05.724000+00:00
2026-01-05T07:37:05.855000Z,ACTIVITY_ADD_001,UUID_002250,IP_000013,2026-01-05 07:37:05.855000+00:00,2026-01-05 07:37:05.850000+00:00
2026-01-05T07:37:05.856000Z,ACTIVITY_ADD_001,UUID_002250,IP_000013,2026-01-05 07:37:05.856000+00:00,2026-01-05 07:37:05.855000+00:00
2026-01-05T07:37:05.864000Z,ACTIVITY_ADD_001,UUID_002250,IP_000013,2026-01-05 07:37:05.864000+00:00,2026-01-05 07:37:05.856000+00:00
2026-01-05T07:37:05.868000Z,ACTIVITY_ADD_001,UUID_002250,IP_000013,2026-01-05 07:37:05.868000+00:00,2026-01-05 07:37:05.864000+00:00
2026-01-05T07:37:05.873000Z,ACTIVITY_ADD_001,UUID_002250,IP_000013,2026-01-05 07:37:05.873000+00:00,2026-01-05 07:37:05.868000+00:00
2026-01-05T07:37:05.874000Z,ACTIVITY_ADD_001,UUID_002250,IP_000013,2026-01-05 07:37:05.874000+00:00,2026-01-05 07:37:05.873000+00:00
2026-01-05T07:37:05.878000Z,NOTIFICATIONS_001,UUID_002250,IP_000002,2026-01-05 07:37:05.878000+00:00,2026-01-05 07:37:05.874000+00:00
