timestamp_shifted,endpoint_code,user_code,ip_code,timestamp,prev_timestamp
2026-01-05T07:32:31.450000Z,AUTH_ACTION_001,UUID_002280,IP_002160,2026-01-05 07:32:31.450000+00:00,
2026-01-05T07:32:31.456000Z,AUTH_ACTION_001,UUID_002280,IP_002160,2026-01-05 07:32:31.456000+00:00,2026-01-05 07:32:31.450000+00:00
2026-01-05T07:32:32.791000Z,AUTH_ACTION_002,UUID_002280,IP_002160,2026-01-05 07:32:32.791000+00:00,2026-01-05 07:32:31.456000+00:00
2026-01-05T07:32:32.792000Z,AUTH_ACTION_002,UUID_002280,IP_002160,2026-01-05 07:32:32.792000+00:00,2026-01-05 07:32:32.791000+00:00
2026-01-05T07:32:32.796000Z,AUTH_ACTION_002,UUID_002280,IP_002160,2026-01-05 07:32:32.796000+00:00,2026-01-05 07:32:32.792000+00:00
2026-01-05T07:32:33.240000Z,NOTIFICATIONS_001,UUID_002280,IP_000002,2026-01-05 07:32:33.240000+00:00,2026-01-05 07:32:32.796000+00:00
2026-01-05T07:32:33.483000Z,NOTIFICATIONS_001,UUID_002280,IP_000002,2026-01-05 07:32:33.483000+00:00,2026-01-05 07:32:33.240000+00:00
2026-01-05T07:32:33.807000Z,ACTIVITY_ADD_001,UUID_002280,IP_002160,2026-01-05 07:32:33.807000+00:00,2026-01-05 07:32:33.483000+00:00
2026-01-05T07:32:33.812000Z,ACTIVITY_ADD_001,UUID_002280,IP_002160,2026-01-05 07:32:33.812000+00:00,2026-01-05 07:32:33.807000+00:00
2026-01-05T07:32:33.813000Z,ACTIVITY_ADD_001,UUID_002280,IP_002160,2026-01-05 07:32:33.813000+00:00,2026-01-05 07:32:33.812000+00:00
2026-01-05T07:32:33.814000Z,ACTIVITY_ADD_001,UUID_002280,IP_002160,2026-01-05 07:32:33.814000+00:00,2026-01-05 07:32:33.813000+00:00
2026-01-05T07:32:33.819000Z,ACTIVITY_ADD_001,UUID_002280,IP_002160,2026-01-05 07:32:33.819000+00:00,2026-01-05 07:32:33.814000+00:00
2026-01-05T07:32:33.841000Z,ACTIVITY_ADD_001,UUID_002280,IP_002160,2026-01-05 07:32:33.841000+00:00,2026-01-05 07:32:33.819000+00:00
2026-01-05T07:32:33.846000Z,ACTIVITY_ADD_001,UUID_002280,IP_002160,2026-01-05 07:32:33.846000+00:00,2026-01-05 07:32:33.841000+00:00
2026-01-05T07:32:33.851000Z,ACTIVITY_ADD_001,UUID_002280,IP_002160,2026-01-05 07:32:33.851000+00:00,2026-01-05 07:32:33.846000+00:00
2026-01-05T07:32:34.264000Z,RESERVATION_SEARCH_001,UUID_002280,IP_002160,2026-01-05 07:32:34.264000+00:00,2026-01-05 07:32:33.851000+00:00
2026-01-05T07:32:34.270000Z,RESERVATION_SEARCH_001,UUID_002280,IP_002160,2026-01-05 07:32:34.270000+00:00,2026-01-05 07:32:34.264000+00:00
2026-01-05T07:32:34.271000Z,RESERVATION_SEARCH_001,UUID_002280,IP_002160,2026-01-05 07:32:34.271000+00:00,2026-01-05 07:32:34.270000+00:00
2026-01-05T07:32:34.276000Z,RESERVATION_SEARCH_001,UUID_002280,IP_002160,2026-01-05 07:32:34.276000+00:00,2026-01-05 07:32:34.271000+00:00
2026-01-05T07:32:34.369000Z,RESERVATION_OTHER_003,UUID_002280,IP_002160,2026-01-05 07:32:34.369000+00:00,2026-01-05 07:32:34.276000+00:00
2026-01-05T07:32:34.372000Z,RESERVATION_OTHER_003,UUID_002280,IP_002160,2026-01-05 07:32:34.372000+00:00,2026-01-05 07:32:34.369000+00:00
